"Step","SpaceInvadersNoFrameskip-v4__dqn_atari__1__1745790578 - charts/local_optimality_gap","SpaceInvadersNoFrameskip-v4__dqn_atari__1__1745790578 - charts/local_optimality_gap__MIN","SpaceInvadersNoFrameskip-v4__dqn_atari__1__1745790578 - charts/local_optimality_gap__MAX","SpaceInvadersNoFrameskip-v4__dqn_atari__3__1745790573 - charts/local_optimality_gap","SpaceInvadersNoFrameskip-v4__dqn_atari__3__1745790573 - charts/local_optimality_gap__MIN","SpaceInvadersNoFrameskip-v4__dqn_atari__3__1745790573 - charts/local_optimality_gap__MAX","SpaceInvadersNoFrameskip-v4__dqn_atari__2__1745790573 - charts/local_optimality_gap","SpaceInvadersNoFrameskip-v4__dqn_atari__2__1745790573 - charts/local_optimality_gap__MIN","SpaceInvadersNoFrameskip-v4__dqn_atari__2__1745790573 - charts/local_optimality_gap__MAX"
"182","","","","","","","243.95062255859375","243.95062255859375","243.95062255859375"
"183","359.4891357421875","359.4891357421875","359.4891357421875","","","","","",""
"188","","","","404.0265197753906","404.0265197753906","404.0265197753906","","",""
"189","359.7978210449219","359.7978210449219","359.7978210449219","","","","","",""
"192","","","","","","","243.8190155029297","243.8190155029297","243.8190155029297"
"194","342.8125","342.8125","342.8125","","","","","",""
"195","","","","403.6822509765625","403.6822509765625","403.6822509765625","244.26829528808594","244.26829528808594","244.26829528808594"
"200","342.6785888671875","342.6785888671875","342.6785888671875","","","","","",""
"201","","","","403.91094970703125","403.91094970703125","403.91094970703125","244.43939208984375","244.43939208984375","244.43939208984375"
"206","","","","","","","244.6385498046875","244.6385498046875","244.6385498046875"
"208","","","","403.5714111328125","403.5714111328125","403.5714111328125","","",""
"210","380.5246887207031","380.5246887207031","380.5246887207031","","","","","",""
"212","","","","","","","245.04490661621094","245.04490661621094","245.04490661621094"
"217","380.8128662109375","380.8128662109375","380.8128662109375","","","","","",""
"218","","","","403.20635986328125","403.20635986328125","403.20635986328125","","",""
"220","","","","","","","244.04762268066406","244.04762268066406","244.04762268066406"
"223","381.06707763671875","381.06707763671875","381.06707763671875","","","","","",""
"224","","","","403.7279357910156","403.7279357910156","403.7279357910156","","",""
"225","","","","","","","244.21597290039062","244.21597290039062","244.21597290039062"
"229","381.227294921875","381.227294921875","381.227294921875","404.009521484375","404.009521484375","404.009521484375","","",""
"231","","","","","","","244.23529052734375","244.23529052734375","244.23529052734375"
"233","381.71685791015625","381.71685791015625","381.71685791015625","","","","","",""
"237","","","","403.56103515625","403.56103515625","403.56103515625","244.34210205078125","244.34210205078125","244.34210205078125"
"239","381.601806640625","381.601806640625","381.601806640625","","","","","",""
"241","","","","","","","244.82557678222656","244.82557678222656","244.82557678222656"
"242","","","","403.7247314453125","403.7247314453125","403.7247314453125","","",""
"245","382.0535888671875","382.0535888671875","382.0535888671875","","","","","",""
"247","","","","404.173828125","404.173828125","404.173828125","","",""
"248","","","","","","","244.14739990234375","244.14739990234375","244.14739990234375"
"251","","","","","","","244.48275756835938","244.48275756835938","244.48275756835938"
"252","382.1153869628906","382.1153869628906","382.1153869628906","","","","","",""
"254","","","","403.846435546875","403.846435546875","403.846435546875","","",""
"257","382.26470947265625","382.26470947265625","382.26470947265625","","","","","",""
"259","","","","","","","244.471435546875","244.471435546875","244.471435546875"
"260","","","","403.7784118652344","403.7784118652344","403.7784118652344","","",""
"261","382.96783447265625","382.96783447265625","382.96783447265625","","","","","",""
"265","","","","","","","244.375","244.375","244.375"
"266","383.63372802734375","383.63372802734375","383.63372802734375","","","","","",""
"270","384.26300048828125","384.26300048828125","384.26300048828125","403.4569091796875","403.4569091796875","403.4569091796875","244.901123046875","244.901123046875","244.901123046875"
"276","384.39654541015625","384.39654541015625","384.39654541015625","","","","","",""
"277","","","","","","","244.9157257080078","244.9157257080078","244.9157257080078"
"278","","","","403.1390380859375","403.1390380859375","403.1390380859375","","",""
"282","","","","403.88616943359375","403.88616943359375","403.88616943359375","245.06983947753906","245.06983947753906","245.06983947753906"
"283","384.528564453125","384.528564453125","384.528564453125","","","","","",""
"285","","","","391.5278015136719","391.5278015136719","391.5278015136719","","",""
"287","385.25567626953125","385.25567626953125","385.25567626953125","","","","236.7222137451172","236.7222137451172","236.7222137451172"
"290","","","","391.70660400390625","391.70660400390625","391.70660400390625","","",""
"291","385.88983154296875","385.88983154296875","385.88983154296875","","","","237.1485595703125","237.1485595703125","237.1485595703125"
"296","386.0674133300781","386.0674133300781","386.0674133300781","","","","","",""
"302","","","","390.3724365234375","390.3724365234375","390.3724365234375","","",""
"304","","","","","","","296.95361328125","296.95361328125","296.95361328125"
"305","385.46087646484375","385.46087646484375","385.46087646484375","","","","","",""
"307","","","","390.6102294921875","390.6102294921875","390.6102294921875","","",""
"309","368.22222900390625","368.22222900390625","368.22222900390625","","","","","",""
"312","","","","","","","296.138427734375","296.138427734375","296.138427734375"
"313","","","","390.87261962890625","390.87261962890625","390.87261962890625","","",""
"314","368.09088134765625","368.09088134765625","368.09088134765625","","","","","",""
"319","","","","390.5645751953125","390.5645751953125","390.5645751953125","296.31036376953125","296.31036376953125","296.31036376953125"
"320","368.2906188964844","368.2906188964844","368.2906188964844","","","","","",""
"323","","","","390.82440185546875","390.82440185546875","390.82440185546875","","",""
"326","","","","","","","295.93994140625","295.93994140625","295.93994140625"
"328","367.9143981933594","367.9143981933594","367.9143981933594","391.2151184082031","391.2151184082031","391.2151184082031","","",""
"331","","","","","","","295.6272277832031","295.6272277832031","295.6272277832031"
"333","","","","391.49530029296875","391.49530029296875","391.49530029296875","","",""
"334","368.03143310546875","368.03143310546875","368.03143310546875","","","","","",""
"336","","","","","","","295.932861328125","295.932861328125","295.932861328125"
"337","","","","392.14288330078125","392.14288330078125","392.14288330078125","","",""
"339","368.309326171875","368.309326171875","368.309326171875","","","","","",""
"343","","","","392.4678649902344","392.4678649902344","392.4678649902344","","",""
"344","","","","","","","295.70330810546875","295.70330810546875","295.70330810546875"
"345","368.01971435546875","368.01971435546875","368.01971435546875","","","","","",""
"350","368.29473876953125","368.29473876953125","368.29473876953125","391.42816162109375","391.42816162109375","391.42816162109375","295.952392578125","295.952392578125","295.952392578125"
"355","","","","","","","295.75146484375","295.75146484375","295.75146484375"
"357","","","","391.12847900390625","391.12847900390625","391.12847900390625","","",""
"359","369.2198791503906","369.2198791503906","369.2198791503906","","","","","",""
"363","","","","","","","295.238525390625","295.238525390625","295.238525390625"
"364","369.7090148925781","369.7090148925781","369.7090148925781","391.3759765625","391.3759765625","391.3759765625","","",""
"367","370.27197265625","370.27197265625","370.27197265625","","","","","",""
"370","","","","","","","295.27777099609375","295.27777099609375","295.27777099609375"
"371","","","","391.4404602050781","391.4404602050781","391.4404602050781","","",""
"373","370.4624938964844","370.4624938964844","370.4624938964844","","","","","",""
"375","","","","391.81201171875","391.81201171875","391.81201171875","","",""
"378","","","","","","","294.59124755859375","294.59124755859375","294.59124755859375"
"381","","","","391.92462158203125","391.92462158203125","391.92462158203125","","",""
"382","370.15625","370.15625","370.15625","","","","","",""
"386","","","","","","","293.73138427734375","293.73138427734375","293.73138427734375"
"388","","","","392.0107421875","392.0107421875","392.0107421875","","",""
"389","370.2418212890625","370.2418212890625","370.2418212890625","","","","","",""
"391","","","","","","","293.9316101074219","293.9316101074219","293.9316101074219"
"394","","","","392.1717529296875","392.1717529296875","392.1717529296875","","",""
"396","369.93988037109375","369.93988037109375","369.93988037109375","","","","","",""
"399","","","","392.5321350097656","392.5321350097656","392.5321350097656","293.4410400390625","293.4410400390625","293.4410400390625"
"402","370.20513916015625","370.20513916015625","370.20513916015625","","","","","",""
"403","","","","","","","294.02142333984375","294.02142333984375","294.02142333984375"
"409","370.18707275390625","370.18707275390625","370.18707275390625","380.2749938964844","380.2749938964844","380.2749938964844","","",""
"410","","","","","","","301.1363525390625","301.1363525390625","301.1363525390625"
"415","370.14385986328125","370.14385986328125","370.14385986328125","","","","","",""
"417","","","","380.13433837890625","380.13433837890625","380.13433837890625","","",""
"418","","","","","","","300.7342529296875","300.7342529296875","300.7342529296875"
"421","370.404052734375","370.404052734375","370.404052734375","","","","","",""
"425","","","","380.0693054199219","380.0693054199219","380.0693054199219","","",""
"426","","","","","","","286.5249938964844","286.5249938964844","286.5249938964844"
"430","370.10888671875","370.10888671875","370.10888671875","","","","","",""
"431","","","","379.75860595703125","379.75860595703125","379.75860595703125","","",""
"433","","","","","","","292.3607177734375","292.3607177734375","292.3607177734375"
"434","355.8500061035156","355.8500061035156","355.8500061035156","","","","","",""
"437","","","","380.11273193359375","380.11273193359375","380.11273193359375","","",""
"438","356.4278564453125","356.4278564453125","356.4278564453125","","","","292.69305419921875","292.69305419921875","292.69305419921875"
"442","","","","380.268310546875","380.268310546875","380.268310546875","","",""
"443","356.6534729003906","356.6534729003906","356.6534729003906","","","","292.8990173339844","292.8990173339844","292.8990173339844"
"449","","","","379.330078125","379.330078125","379.330078125","293.0294189453125","293.0294189453125","293.0294189453125"
"451","356.11328125","356.11328125","356.11328125","","","","","",""
"453","","","","379.97100830078125","379.97100830078125","379.97100830078125","","",""
"457","356.1176452636719","356.1176452636719","356.1176452636719","","","","292.32928466796875","292.32928466796875","292.32928466796875"
"460","","","","379.860595703125","379.860595703125","379.860595703125","","",""
"464","355.1463623046875","355.1463623046875","355.1463623046875","","","","","",""
"465","","","","379.8468933105469","379.8468933105469","379.8468933105469","","",""
"466","","","","","","","291.6601867675781","291.6601867675781","291.6601867675781"
"468","355.61651611328125","355.61651611328125","355.61651611328125","","","","","",""
"471","","","","379.8571472167969","379.8571472167969","379.8571472167969","","",""
"472","","","","","","","291.89129638671875","291.89129638671875","291.89129638671875"
"475","355.74395751953125","355.74395751953125","355.74395751953125","","","","","",""
"476","","","","380.36492919921875","380.36492919921875","380.36492919921875","","",""
"478","","","","","","","291.735595703125","291.735595703125","291.735595703125"
"480","355.75","355.75","355.75","","","","","",""
"484","","","","380.23114013671875","380.23114013671875","380.23114013671875","","",""
"486","","","","","","","291.29425048828125","291.29425048828125","291.29425048828125"
"487","355.5885009765625","355.5885009765625","355.5885009765625","","","","","",""
"489","","","","380.42724609375","380.42724609375","380.42724609375","","",""
"491","","","","","","","291.83331298828125","291.83331298828125","291.83331298828125"
"492","355.83331298828125","355.83331298828125","355.83331298828125","","","","","",""
"496","","","","380.1542053222656","380.1542053222656","380.1542053222656","","",""
"499","","","","","","","291.4668273925781","291.4668273925781","291.4668273925781"
"500","355.7914733886719","355.7914733886719","355.7914733886719","","","","","",""
"502","","","","380.20928955078125","380.20928955078125","380.20928955078125","","",""
"504","","","","","","","291.7405700683594","291.7405700683594","291.7405700683594"
"505","355.79718017578125","355.79718017578125","355.79718017578125","","","","","",""
"508","","","","380.2638854980469","380.2638854980469","380.2638854980469","","",""
"511","355.9671325683594","355.9671325683594","355.9671325683594","","","","292.152587890625","292.152587890625","292.152587890625"
"513","","","","380.294921875","380.294921875","380.294921875","","",""
"515","356.4158935546875","356.4158935546875","356.4158935546875","","","","","",""
"516","","","","","","","292.0467224121094","292.0467224121094","292.0467224121094"
"518","","","","380.5091552734375","380.5091552734375","380.5091552734375","","",""
"519","356.8604736328125","356.8604736328125","356.8604736328125","","","","","",""
"523","","","","381.01824951171875","381.01824951171875","381.01824951171875","","",""
"525","357.1388854980469","357.1388854980469","357.1388854980469","","","","291.80230712890625","291.80230712890625","291.80230712890625"
"530","357.6451416015625","357.6451416015625","357.6451416015625","","","","292.27777099609375","292.27777099609375","292.27777099609375"
"532","","","","369.52276611328125","369.52276611328125","369.52276611328125","","",""
"537","357.6651306152344","357.6651306152344","357.6651306152344","","","","","",""
"538","","","","369.3932800292969","369.3932800292969","369.3932800292969","291.89630126953125","291.89630126953125","291.89630126953125"
"542","","","","","","","292.32110595703125","292.32110595703125","292.32110595703125"
"545","357.1598205566406","357.1598205566406","357.1598205566406","369.12982177734375","369.12982177734375","369.12982177734375","","",""
"549","345.772705078125","345.772705078125","345.772705078125","","","","","",""
"550","","","","","","","292.05706787109375","292.05706787109375","292.05706787109375"
"552","","","","369.18267822265625","369.18267822265625","369.18267822265625","","",""
"555","346.17645263671875","346.17645263671875","346.17645263671875","","","","","",""
"557","","","","","","","280.45452880859375","280.45452880859375","280.45452880859375"
"558","","","","369.25732421875","369.25732421875","369.25732421875","","",""
"561","346.1936950683594","346.1936950683594","346.1936950683594","","","","","",""
"562","","","","369.7757873535156","369.7757873535156","369.7757873535156","280.91729736328125","280.91729736328125","280.91729736328125"
"568","","","","369.84716796875","369.84716796875","369.84716796875","281.0380859375","281.0380859375","281.0380859375"
"569","345.9192810058594","345.9192810058594","345.9192810058594","","","","","",""
"571","","","","","","","281.4716796875","281.4716796875","281.4716796875"
"573","346.33929443359375","346.33929443359375","346.33929443359375","","","","","",""
"575","","","","370.0941467285156","370.0941467285156","370.0941467285156","","",""
"577","346.68890380859375","346.68890380859375","346.68890380859375","","","","","",""
"580","","","","370.22930908203125","370.22930908203125","370.22930908203125","","",""
"581","","","","","","","280.9415283203125","280.9415283203125","280.9415283203125"
"582","346.43804931640625","346.43804931640625","346.43804931640625","","","","","",""
"584","","","","","","","281.4383544921875","281.4383544921875","281.4383544921875"
"586","","","","369.2279052734375","369.2279052734375","369.2279052734375","","",""
"588","346.7621154785156","346.7621154785156","346.7621154785156","","","","","",""
"589","","","","","","","281.731689453125","281.731689453125","281.731689453125"
"592","","","","369.3004150390625","369.3004150390625","369.3004150390625","","",""
"593","","","","","","","281.8241882324219","281.8241882324219","281.8241882324219"
"595","346.64471435546875","346.64471435546875","346.64471435546875","","","","","",""
